counter;index;instructionType;totalChars 
0;0;original;1722 
1;4;ExpressionStatement;1710 
2;6;ExpressionStatement;1699 
3;12;ExpressionStatement;1676 
4;11;ExpressionStatement;1648 
5;0;ExpressionStatement;1635 
6;12;VariableDeclaration;1621 
7;7;VariableDeclaration;1612 
10;11;Identifier;1611 
13;51;Identifier;1616 
14;56;Identifier;1615 
16;64;Identifier;1617 
17;63;Identifier;1625 
18;79;Identifier;1624 
23;158;Identifier;1623 
24;156;Identifier;1622 
25;143;Identifier;1627 
27;162;Identifier;1626 
38;7;CallExpression;1483 
39;8;CallExpression;1471 
40;6;CallExpression;1462 
41;19;CallExpression;1454 
42;12;CallExpression;1444 
43;5;CallExpression;1428 
44;16;CallExpression;1410 
45;14;CallExpression;1396 
48;26;Literal;1397 
49;25;Literal;1368 
52;8;MemberExpression;1329 
54;29;MemberExpression;1317 
55;30;MemberExpression;1311 
57;6;ObjectExpression;1222 
58;2;ObjectExpression;1156 
59;2;ObjectExpression;1086 
60;2;ObjectExpression;1063 
61;3;ObjectExpression;990 
63;4;ExpressionStatement;953 
64;7;ExpressionStatement;942 
65;6;ExpressionStatement;925 
67;2;FunctionExpression;913 
68;6;FunctionExpression;886 
71;0;Property;874 
72;1;Property;853 
73;2;Property;841 
74;2;Property;823 
75;2;Property;781 
76;3;Property;769 
77;6;Property;729 
78;4;Property;702 
80;0;IfStatement;685 
81;2;IfStatement;670 
82;2;IfStatement;655 
85;3;ReturnStatement;655 
86;3;ReturnStatement;655 
88;1;FunctionDeclaration;634 
89;1;FunctionDeclaration;607 
92;6;VariableDeclaration;607 
93;5;VariableDeclaration;607 
94;6;VariableDeclaration;599 
95;1;VariableDeclaration;579 
98;18;Identifier;578 
100;25;Identifier;576 
101;21;Identifier;575 
102;32;Identifier;573 
103;39;Identifier;572 
104;31;Identifier;571 
105;39;Identifier;569 
106;39;Identifier;568 
108;52;Identifier;567 
91;0;RESTART;567 
133;1;RESTART;567 
162;2;RESTART;567 
191;3;RESTART;567 
220;4;RESTART;567 
