counter;index;instructionType;totalChars 
0;0;original;8743 
1;0;ExpressionStatement;8730 
2;0;VariableDeclaration;8693 
4;34;VariableDeclaration;8675 
5;39;VariableDeclaration;8657 
20;60;Identifier;8657 
22;83;Identifier;8657 
26;146;Identifier;8656 
27;156;Identifier;8654 
29;167;Identifier;8652 
30;160;Identifier;8650 
31;173;Identifier;8648 
33;192;Identifier;8648 
34;189;Identifier;8640 
37;225;Identifier;8640 
41;286;Identifier;8640 
42;299;Identifier;8640 
46;356;Identifier;8638 
47;354;Identifier;8636 
50;399;Identifier;8636 
55;463;Identifier;8636 
59;538;Identifier;8636 
60;527;Identifier;8636 
62;555;Identifier;8635 
63;556;Identifier;8634 
64;554;Identifier;8633 
66;564;Identifier;8633 
69;612;Identifier;8633 
73;675;Identifier;8633 
75;687;Identifier;8633 
79;740;Identifier;8632 
80;747;Identifier;8632 
85;829;Identifier;8631 
88;861;Identifier;8631 
90;889;Identifier;8634 
92;907;Identifier;8632 
148;151;CallExpression;8611 
150;163;CallExpression;8611 
154;32;Literal;8544 
155;33;Literal;8477 
156;39;Literal;8423 
157;39;Literal;8418 
159;58;Literal;8402 
161;72;Literal;8337 
162;70;Literal;8272 
164;81;Literal;8206 
165;82;Literal;8139 
166;88;Literal;8114 
167;88;Literal;8105 
169;118;Literal;8064 
171;134;Literal;8046 
172;139;Literal;8043 
175;178;Literal;8024 
176;172;Literal;8008 
177;175;Literal;8005 
178;163;Literal;7939 
179;177;Literal;7923 
180;172;Literal;7889 
182;192;Literal;7888 
197;6;ExpressionStatement;7874 
198;10;ExpressionStatement;7856 
199;7;ExpressionStatement;7844 
200;9;ExpressionStatement;7832 
201;17;ExpressionStatement;7824 
202;17;ExpressionStatement;7800 
203;14;ExpressionStatement;7791 
204;16;ExpressionStatement;7774 
205;18;ExpressionStatement;7763 
206;16;ExpressionStatement;7756 
208;35;ExpressionStatement;7744 
209;22;ExpressionStatement;7739 
210;25;ExpressionStatement;7725 
211;26;ExpressionStatement;7713 
212;20;ExpressionStatement;7677 
213;33;ExpressionStatement;7664 
214;29;ExpressionStatement;7650 
216;41;ExpressionStatement;7633 
217;55;ExpressionStatement;7626 
218;56;ExpressionStatement;7619 
219;51;ExpressionStatement;7573 
220;48;ExpressionStatement;7568 
221;43;ExpressionStatement;7563 
223;79;ExpressionStatement;7523 
224;79;ExpressionStatement;7493 
226;86;ExpressionStatement;7479 
227;91;ExpressionStatement;7475 
228;92;ExpressionStatement;7464 
229;95;ExpressionStatement;7450 
231;116;ExpressionStatement;7443 
232;103;ExpressionStatement;7438 
233;105;ExpressionStatement;7433 
243;4;ReturnStatement;7421 
244;14;ReturnStatement;7410 
245;14;ReturnStatement;7398 
247;35;ReturnStatement;7383 
248;21;ReturnStatement;7380 
250;4;IfStatement;7355 
