counter;index;instructionType;totalChars 
0;0;original;8743 
1;0;ExpressionStatement;8730 
2;0;VariableDeclaration;8693 
4;34;VariableDeclaration;8675 
5;39;VariableDeclaration;8657 
20;60;Identifier;8657 
22;83;Identifier;8657 
26;157;Identifier;8655 
27;146;Identifier;8654 
29;175;Identifier;8652 
30;160;Identifier;8650 
31;166;Identifier;8648 
33;189;Identifier;8640 
34;191;Identifier;8640 
37;225;Identifier;8640 
41;286;Identifier;8640 
42;299;Identifier;8640 
46;356;Identifier;8638 
47;354;Identifier;8636 
50;399;Identifier;8636 
55;463;Identifier;8636 
59;538;Identifier;8636 
60;527;Identifier;8636 
62;554;Identifier;8635 
63;556;Identifier;8634 
64;554;Identifier;8633 
66;564;Identifier;8633 
69;612;Identifier;8633 
73;675;Identifier;8633 
75;687;Identifier;8633 
79;748;Identifier;8633 
80;740;Identifier;8632 
85;829;Identifier;8631 
88;861;Identifier;8631 
89;861;Identifier;8630 
91;888;Identifier;8633 
93;906;Identifier;8631 
149;151;CallExpression;8610 
151;163;CallExpression;8610 
155;34;Literal;8543 
156;32;Literal;8476 
157;39;Literal;8422 
158;39;Literal;8417 
160;58;Literal;8401 
162;72;Literal;8336 
163;70;Literal;8271 
165;90;Literal;8246 
166;83;Literal;8179 
167;89;Literal;8170 
168;81;Literal;8104 
170;118;Literal;8063 
172;134;Literal;8045 
173;139;Literal;8042 
176;163;Literal;7976 
177;177;Literal;7957 
178;171;Literal;7941 
179;178;Literal;7925 
180;174;Literal;7922 
181;172;Literal;7888 
183;192;Literal;7887 
198;18;ExpressionStatement;7878 
199;8;ExpressionStatement;7866 
200;19;ExpressionStatement;7858 
201;11;ExpressionStatement;7846 
202;6;ExpressionStatement;7832 
203;9;ExpressionStatement;7814 
204;17;ExpressionStatement;7797 
205;19;ExpressionStatement;7786 
206;17;ExpressionStatement;7775 
207;16;ExpressionStatement;7755 
209;26;ExpressionStatement;7741 
210;20;ExpressionStatement;7705 
211;36;ExpressionStatement;7692 
212;31;ExpressionStatement;7678 
213;32;ExpressionStatement;7666 
214;21;ExpressionStatement;7661 
215;25;ExpressionStatement;7649 
217;49;ExpressionStatement;7644 
218;57;ExpressionStatement;7637 
219;41;ExpressionStatement;7620 
220;50;ExpressionStatement;7574 
221;43;ExpressionStatement;7569 
222;52;ExpressionStatement;7562 
224;79;ExpressionStatement;7522 
225;79;ExpressionStatement;7492 
227;92;ExpressionStatement;7488 
228;86;ExpressionStatement;7474 
229;96;ExpressionStatement;7460 
230;92;ExpressionStatement;7449 
232;116;ExpressionStatement;7442 
233;106;ExpressionStatement;7437 
234;103;ExpressionStatement;7432 
244;15;ReturnStatement;7421 
245;15;ReturnStatement;7409 
246;4;ReturnStatement;7397 
248;21;ReturnStatement;7394 
249;34;ReturnStatement;7379 
