counter;index;instructionType;totalChars 
0;0;original;49636 
1;4;ExpressionStatement;49560 
2;2;ExpressionStatement;49430 
3;3;ExpressionStatement;49375 
5;15;ExpressionStatement;49354 
11;64;ExpressionStatement;49340 
13;77;ExpressionStatement;49333 
14;79;ExpressionStatement;49322 
16;82;ExpressionStatement;49311 
18;92;ExpressionStatement;49296 
21;117;ExpressionStatement;49293 
27;164;ExpressionStatement;49297 
28;167;ExpressionStatement;49282 
30;177;ExpressionStatement;49272 
33;199;ExpressionStatement;49260 
37;225;ExpressionStatement;49247 
38;225;ExpressionStatement;49233 
39;225;ExpressionStatement;49178 
43;258;ExpressionStatement;49168 
113;128;CallExpression;49157 
129;279;CallExpression;49149 
130;279;CallExpression;49126 
157;537;CallExpression;49121 
235;59;VariableDeclaration;49134 
236;59;VariableDeclaration;49117 
245;138;VariableDeclaration;49114 
249;168;VariableDeclaration;49116 
253;199;VariableDeclaration;49122 
294;126;VariableDeclarator;49174 
297;149;VariableDeclarator;49183 
298;149;VariableDeclarator;49199 
309;248;VariableDeclarator;49199 
351;658;VariableDeclarator;49215 
420;498;Literal;49205 
428;569;Literal;49203 
437;648;Literal;49201 
443;698;Literal;49193 
484;1098;Literal;49191 
