counter;index;instructionType;totalChars 
0;0;original;49636 
1;5;ExpressionStatement;49581 
2;4;ExpressionStatement;49505 
3;2;ExpressionStatement;49375 
5;15;ExpressionStatement;49354 
12;73;ExpressionStatement;49336 
14;84;ExpressionStatement;49325 
19;120;ExpressionStatement;49322 
22;144;ExpressionStatement;49313 
25;166;ExpressionStatement;49317 
26;169;ExpressionStatement;49302 
28;179;ExpressionStatement;49292 
30;185;ExpressionStatement;49282 
33;200;ExpressionStatement;49270 
34;206;ExpressionStatement;49265 
36;213;ExpressionStatement;49249 
38;226;ExpressionStatement;49194 
39;224;ExpressionStatement;49181 
43;258;ExpressionStatement;49171 
46;274;ExpressionStatement;49126 
232;59;VariableDeclaration;49139 
233;59;VariableDeclaration;49122 
288;129;VariableDeclarator;49191 
291;147;VariableDeclarator;49183 
292;149;VariableDeclarator;49199 
428;647;Literal;49197 
437;729;Literal;49187 
448;829;Literal;49185 
461;949;Literal;49182 
