counter;index;instructionType;totalChars 
0;0;original;13105 
2;33;VariableDeclaration;13135 
15;79;CallExpression;13126 
17;88;CallExpression;13115 
20;134;CallExpression;13101 
21;127;CallExpression;13077 
22;128;CallExpression;13052 
24;153;CallExpression;13035 
25;152;CallExpression;13022 
27;166;CallExpression;13017 
28;164;CallExpression;13004 
30;195;CallExpression;12981 
32;207;CallExpression;12959 
33;201;CallExpression;12936 
35;221;CallExpression;12921 
36;220;CallExpression;12902 
38;254;CallExpression;12781 
39;249;CallExpression;12660 
41;269;CallExpression;12658 
42;264;CallExpression;12660 
43;266;CallExpression;12639 
45;291;CallExpression;12617 
49;25;Literal;12563 
51;51;Literal;12557 
52;51;Literal;12554 
53;46;Literal;12550 
54;45;Literal;12545 
55;41;Literal;12541 
56;40;Literal;12536 
58;67;Literal;12528 
60;88;Literal;12521 
61;98;Literal;12514 
62;90;Literal;12504 
63;98;Literal;12492 
64;98;Literal;12483 
65;97;Literal;12475 
66;97;Literal;12468 
67;92;Literal;12456 
68;98;Literal;12444 
69;96;Literal;12435 
70;92;Literal;12423 
71;96;Literal;12415 
73;113;Literal;12412 
74;116;Literal;12420 
75;107;Literal;12417 
76;113;Literal;12404 
77;108;Literal;12404 
78;109;Literal;12400 
79;119;Literal;12384 
80;113;Literal;12387 
81;119;Literal;12384 
83;127;Literal;12379 
85;147;Literal;12376 
86;148;Literal;12372 
88;174;Literal;12366 
89;174;Literal;12363 
90;176;Literal;12356 
93;18;ExpressionStatement;12343 
94;12;ExpressionStatement;12330 
96;38;ExpressionStatement;12322 
97;27;ExpressionStatement;12230 
98;37;ExpressionStatement;12216 
99;27;ExpressionStatement;12126 
100;37;ExpressionStatement;12101 
101;37;ExpressionStatement;12067 
102;33;ExpressionStatement;12053 
104;40;ExpressionStatement;12041 
105;55;ExpressionStatement;12028 
107;75;ExpressionStatement;12006 
109;90;ExpressionStatement;11964 
110;98;ExpressionStatement;11957 
111;97;ExpressionStatement;11947 
113;107;ExpressionStatement;11937 
114;108;ExpressionStatement;11870 
115;104;ExpressionStatement;11858 
117;125;ExpressionStatement;11841 
118;132;ExpressionStatement;11781 
119;128;ExpressionStatement;11775 
120;135;ExpressionStatement;11754 
121;129;ExpressionStatement;11718 
122;137;ExpressionStatement;11702 
123;121;ExpressionStatement;11599 
125;153;ExpressionStatement;11554 
126;159;ExpressionStatement;11541 
127;152;ExpressionStatement;11500 
128;146;ExpressionStatement;11481 
130;168;ExpressionStatement;11463 
131;169;ExpressionStatement;11449 
132;178;ExpressionStatement;11417 
134;187;ExpressionStatement;11405 
135;185;ExpressionStatement;11386 
136;185;ExpressionStatement;11369 
144;12;ObjectExpression;11366 
145;5;ObjectExpression;11346 
147;30;ObjectExpression;11296 
148;25;ObjectExpression;11293 
149;24;ObjectExpression;11290 
151;10;Property;11280 
152;5;Property;11267 
153;13;Property;11201 
154;3;Property;11178 
155;19;Property;11167 
156;4;Property;11159 
157;19;Property;11136 
158;18;Property;11122 
161;6;IfStatement;11089 
162;4;IfStatement;11023 
163;13;IfStatement;10994 
164;3;IfStatement;10961 
165;19;IfStatement;10941 
166;8;IfStatement;10905 
167;11;IfStatement;10884 
168;11;IfStatement;10849 
169;10;IfStatement;10836 
170;19;IfStatement;10826 
171;18;IfStatement;10789 
172;18;IfStatement;10725 
174;36;IfStatement;10720 
175;31;IfStatement;10662 
176;35;IfStatement;10651 
177;37;IfStatement;10566 
178;39;IfStatement;10536 
179;39;IfStatement;10502 
181;40;IfStatement;10464 
182;49;IfStatement;10384 
183;52;IfStatement;10350 
184;59;IfStatement;10328 
185;59;IfStatement;10308 
186;42;IfStatement;10267 
187;42;IfStatement;10241 
188;57;IfStatement;10205 
190;73;IfStatement;10155 
191;73;IfStatement;10123 
192;63;IfStatement;10123 
193;71;IfStatement;10091 
194;74;IfStatement;10068 
195;75;IfStatement;10036 
196;79;IfStatement;9887 
197;78;IfStatement;9877 
