counter;index;instructionType;totalChars 
0;0;original;1722 
1;4;ExpressionStatement;1710 
2;5;ExpressionStatement;1430 
3;0;ExpressionStatement;1417 
4;6;VariableDeclaration;1417 
7;11;Identifier;1416 
10;57;Identifier;1415 
11;51;Identifier;1420 
16;120;Identifier;1425 
18;154;Identifier;1424 
19;143;Identifier;1422 
20;144;Identifier;1425 
21;140;Identifier;1406 
22;144;Identifier;1401 
23;145;Identifier;1400 
24;141;Identifier;1399 
36;6;CallExpression;1390 
37;6;CallExpression;1378 
38;15;CallExpression;1370 
39;11;CallExpression;1360 
40;18;CallExpression;1352 
41;5;CallExpression;1327 
44;22;Literal;1312 
45;22;Literal;1299 
48;8;MemberExpression;1260 
50;28;MemberExpression;1248 
51;29;MemberExpression;1242 
53;4;ObjectExpression;1219 
54;3;ObjectExpression;1149 
55;6;ObjectExpression;1135 
56;2;ObjectExpression;1069 
57;3;ObjectExpression;996 
59;10;ExpressionStatement;976 
60;9;ExpressionStatement;967 
61;7;ExpressionStatement;956 
62;6;ExpressionStatement;939 
64;2;FunctionExpression;927 
65;6;FunctionExpression;900 
68;4;Property;888 
69;4;Property;870 
70;0;Property;858 
71;5;Property;846 
72;1;Property;825 
73;5;Property;798 
74;2;Property;756 
75;5;Property;716 
77;0;IfStatement;708 
78;3;IfStatement;693 
79;2;IfStatement;672 
82;4;ReturnStatement;654 
83;3;ReturnStatement;654 
85;2;FunctionDeclaration;628 
86;1;FunctionDeclaration;607 
89;7;VariableDeclaration;599 
90;1;VariableDeclaration;579 
91;4;VariableDeclaration;579 
92;6;VariableDeclaration;579 
95;18;Identifier;578 
97;21;Identifier;577 
98;24;Identifier;575 
99;31;Identifier;573 
100;31;Identifier;572 
101;38;Identifier;571 
102;39;Identifier;569 
103;39;Identifier;568 
105;52;Identifier;567 
88;0;RESTART;567 
130;1;RESTART;567 
159;2;RESTART;567 
188;3;RESTART;567 
217;4;RESTART;567 
