counter;index;instructionType;totalChars 
0;0;original;4800 
1;0;ExpressionStatement;4787 
5;19;VariableDeclaration;4805 
9;31;VariableDeclaration;4803 
10;30;VariableDeclaration;4801 
25;33;Identifier;4805 
27;36;Identifier;4813 
28;35;Identifier;4812 
29;39;Identifier;4810 
30;39;Identifier;4809 
32;43;Identifier;4816 
34;46;Identifier;4820 
45;99;Identifier;4824 
47;102;Identifier;4828 
55;137;Identifier;4826 
60;156;Identifier;4830 
61;159;Identifier;4834 
66;179;Identifier;4832 
67;179;Identifier;4830 
68;179;Identifier;4829 
73;197;Identifier;4827 
74;196;Identifier;4826 
76;200;Identifier;4824 
82;226;Identifier;4827 
158;604;Identifier;4843 
159;604;Identifier;4842 
160;603;Identifier;4844 
163;613;Identifier;4839 
164;613;Identifier;4831 
165;613;Identifier;4829 
297;14;CallExpression;4811 
302;32;CallExpression;4766 
303;32;CallExpression;4766 
304;34;CallExpression;4724 
309;52;CallExpression;4724 
312;63;CallExpression;4719 
313;63;CallExpression;4701 
320;15;Literal;4685 
321;15;Literal;4675 
322;19;Literal;4664 
324;23;Literal;4651 
325;23;Literal;4637 
326;24;Literal;4626 
327;23;Literal;4616 
328;23;Literal;4603 
329;24;Literal;4589 
330;20;Literal;4579 
331;23;Literal;4579 
332;21;Literal;4568 
333;22;Literal;4561 
334;20;Literal;4552 
335;24;Literal;4549 
337;29;Literal;4500 
339;33;Literal;4493 
342;7;ExpressionStatement;4407 
343;9;ExpressionStatement;4387 
344;8;ExpressionStatement;4368 
346;14;ExpressionStatement;4353 
347;14;ExpressionStatement;4333 
348;10;ExpressionStatement;4243 
349;14;ExpressionStatement;4165 
350;13;ExpressionStatement;4139 
351;11;ExpressionStatement;4139 
353;19;ExpressionStatement;4119 
354;16;ExpressionStatement;4099 
355;15;ExpressionStatement;4079 
356;16;ExpressionStatement;4059 
357;16;ExpressionStatement;4037 
358;16;ExpressionStatement;4037 
361;28;ExpressionStatement;4000 
362;28;ExpressionStatement;3956 
365;38;ExpressionStatement;3812 
375;7;MemberExpression;3793 
385;53;MemberExpression;3791 
406;1;FunctionDeclaration;3637 
408;1;ReturnStatement;3601 
410;5;ReturnStatement;3601 
412;14;ReturnStatement;3601 
422;6;Property;3591 
423;5;Property;3579 
424;6;Property;3527 
425;7;Property;3517 
426;8;Property;3489 
428;10;Property;3471 
430;15;Property;3438 
431;19;Property;3390 
432;19;Property;3372 
434;24;Property;3342 
435;21;Property;3328 
436;21;Property;3304 
437;23;Property;3286 
438;23;Property;3258 
440;28;Property;3240 
441;26;Property;3222 
442;28;Property;3192 
443;28;Property;3178 
445;32;Property;3160 
446;30;Property;3130 
447;32;Property;3098 
449;3;IfStatement;3082 
451;6;IfStatement;3082 
452;7;IfStatement;3040 
453;6;IfStatement;3016 
456;5;BinaryExpression;2990 
461;3;VariableDeclaration;2946 
497;116;Identifier;2944 
539;324;Identifier;2942 
697;15;Literal;2930 
700;3;ExpressionStatement;2911 
460;0;RESTART;2911 
