counter;index;instructionType;totalChars 
0;0;original;4800 
1;0;ExpressionStatement;4787 
5;19;VariableDeclaration;4805 
9;31;VariableDeclaration;4803 
10;30;VariableDeclaration;4801 
25;33;Identifier;4805 
27;35;Identifier;4803 
28;35;Identifier;4812 
29;39;Identifier;4810 
30;39;Identifier;4809 
32;43;Identifier;4816 
34;46;Identifier;4820 
45;99;Identifier;4824 
47;102;Identifier;4828 
55;137;Identifier;4826 
60;156;Identifier;4830 
61;159;Identifier;4834 
66;179;Identifier;4832 
67;179;Identifier;4830 
68;179;Identifier;4829 
73;196;Identifier;4827 
74;196;Identifier;4826 
81;227;Identifier;4829 
157;604;Identifier;4830 
158;604;Identifier;4846 
159;604;Identifier;4846 
162;614;Identifier;4841 
163;614;Identifier;4833 
164;614;Identifier;4831 
296;14;CallExpression;4813 
301;33;CallExpression;4805 
302;32;CallExpression;4768 
303;34;CallExpression;4726 
308;52;CallExpression;4726 
311;64;CallExpression;4708 
312;63;CallExpression;4703 
319;15;Literal;4687 
320;15;Literal;4677 
321;19;Literal;4666 
322;19;Literal;4654 
323;19;Literal;4644 
324;19;Literal;4635 
325;19;Literal;4624 
326;19;Literal;4611 
327;19;Literal;4597 
328;19;Literal;4587 
329;19;Literal;4576 
330;19;Literal;4563 
332;20;Literal;4549 
333;20;Literal;4549 
334;20;Literal;4542 
335;23;Literal;4539 
337;28;Literal;4490 
339;32;Literal;4483 
342;9;ExpressionStatement;4464 
343;9;ExpressionStatement;4444 
344;7;ExpressionStatement;4358 
346;10;ExpressionStatement;4268 
347;13;ExpressionStatement;4253 
348;13;ExpressionStatement;4233 
349;14;ExpressionStatement;4155 
350;13;ExpressionStatement;4129 
351;11;ExpressionStatement;4129 
353;16;ExpressionStatement;4109 
354;19;ExpressionStatement;4087 
355;17;ExpressionStatement;4067 
356;15;ExpressionStatement;4047 
357;16;ExpressionStatement;4027 
358;16;ExpressionStatement;4027 
361;28;ExpressionStatement;3990 
362;28;ExpressionStatement;3946 
365;38;ExpressionStatement;3802 
375;7;MemberExpression;3783 
385;53;MemberExpression;3781 
406;1;FunctionDeclaration;3627 
408;1;ReturnStatement;3591 
410;5;ReturnStatement;3591 
412;14;ReturnStatement;3591 
422;5;Property;3579 
423;9;Property;3569 
424;5;Property;3559 
425;6;Property;3507 
426;8;Property;3479 
428;10;Property;3461 
430;15;Property;3428 
431;19;Property;3380 
432;19;Property;3362 
434;21;Property;3348 
435;23;Property;3318 
436;21;Property;3294 
437;23;Property;3276 
438;23;Property;3248 
440;28;Property;3230 
441;26;Property;3212 
442;28;Property;3182 
443;28;Property;3168 
445;32;Property;3150 
446;33;Property;3118 
447;30;Property;3088 
449;3;IfStatement;3072 
451;6;IfStatement;3072 
452;7;IfStatement;3030 
453;6;IfStatement;3006 
456;5;BinaryExpression;2980 
461;3;VariableDeclaration;2936 
499;126;Identifier;2934 
540;325;Identifier;2932 
699;3;ExpressionStatement;2913 
460;0;RESTART;2913 
796;114;Identifier;2911 
