counter;index;instructionType;totalChars 
0;0;original;12325 
1;0;VariableDeclaration;12304 
2;39;VariableDeclaration;12302 
3;7;VariableDeclaration;12281 
4;15;VariableDeclaration;12302 
5;23;VariableDeclaration;12301 
6;32;VariableDeclaration;12299 
7;16;VariableDeclaration;12179 
8;24;VariableDeclaration;12180 
9;33;VariableDeclaration;12150 
10;36;VariableDeclaration;12119 
11;38;VariableDeclaration;12117 
12;25;VariableDeclaration;12117 
13;34;VariableDeclaration;12115 
14;24;VariableDeclaration;12090 
15;37;VariableDeclaration;12059 
16;22;VariableDeclaration;12060 
17;14;VariableDeclaration;12056 
18;35;VariableDeclaration;12054 
19;34;VariableDeclaration;12054 
20;21;VariableDeclaration;12029 
21;34;VariableDeclaration;12030 
22;6;VariableDeclaration;12018 
23;29;VariableDeclaration;12018 
24;32;VariableDeclaration;11983 
25;30;VariableDeclaration;11953 
26;37;VariableDeclaration;11951 
27;34;VariableDeclaration;11916 
28;31;VariableDeclaration;11917 
29;33;VariableDeclaration;11915 
30;29;VariableDeclaration;11884 
31;27;VariableDeclaration;11884 
32;25;VariableDeclaration;11884 
33;13;VariableDeclaration;11861 
34;24;VariableDeclaration;11829 
35;27;VariableDeclaration;11827 
36;30;VariableDeclaration;11764 
37;6;VariableDeclaration;11759 
38;28;VariableDeclaration;11759 
39;21;VariableDeclaration;11734 
40;36;VariableDeclaration;11671 
41;25;VariableDeclaration;11613 
42;26;VariableDeclaration;11611 
43;37;VariableDeclaration;11548 
44;28;VariableDeclaration;11484 
45;21;VariableDeclaration;11452 
46;31;VariableDeclaration;11450 
47;33;VariableDeclaration;11448 
48;22;VariableDeclaration;11441 
49;30;VariableDeclaration;11441 
50;22;VariableDeclaration;11434 
51;33;VariableDeclaration;11392 
52;37;VariableDeclaration;11392 
53;25;VariableDeclaration;11390 
54;26;VariableDeclaration;11390 
55;31;VariableDeclaration;11388 
56;26;VariableDeclaration;11325 
57;30;VariableDeclaration;11329 
58;31;VariableDeclaration;11333 
59;36;VariableDeclaration;11333 
60;22;VariableDeclaration;11270 
61;30;VariableDeclaration;11263 
62;38;VariableDeclaration;11255 
63;37;VariableDeclaration;11253 
64;37;VariableDeclaration;11254 
65;37;VariableDeclaration;11225 
66;22;VariableDeclaration;11161 
67;30;VariableDeclaration;11129 
68;35;VariableDeclaration;11130 
69;21;VariableDeclaration;11100 
70;33;VariableDeclaration;11068 
71;26;VariableDeclaration;11068 
72;36;VariableDeclaration;11039 
73;27;VariableDeclaration;11040 
74;21;VariableDeclaration;11040 
75;29;VariableDeclaration;11040 
76;38;VariableDeclaration;11007 
77;22;VariableDeclaration;10944 
78;38;VariableDeclaration;10939 
79;22;VariableDeclaration;10939 
80;36;VariableDeclaration;10937 
81;21;VariableDeclaration;10874 
82;32;VariableDeclaration;10875 
83;37;VariableDeclaration;10870 
84;28;VariableDeclaration;10841 
85;34;VariableDeclaration;10810 
86;25;VariableDeclaration;10778 
87;35;VariableDeclaration;10747 
88;29;VariableDeclaration;10741 
89;35;VariableDeclaration;10710 
90;22;VariableDeclaration;10711 
91;32;VariableDeclaration;10711 
92;26;VariableDeclaration;10711 
93;34;VariableDeclaration;10712 
94;28;VariableDeclaration;10713 
95;37;VariableDeclaration;10696 
96;32;VariableDeclaration;10693 
97;21;VariableDeclaration;10651 
98;30;VariableDeclaration;10649 
99;37;VariableDeclaration;10609 
100;22;VariableDeclaration;10602 
101;38;VariableDeclaration;10602 
102;25;VariableDeclaration;10569 
103;30;VariableDeclaration;10545 
104;23;VariableDeclaration;10545 
105;29;VariableDeclaration;10543 
106;21;VariableDeclaration;10544 
107;24;VariableDeclaration;10545 
108;28;VariableDeclaration;10505 
109;28;VariableDeclaration;10506 
110;38;VariableDeclaration;10478 
111;32;VariableDeclaration;10449 
112;38;VariableDeclaration;10437 
113;30;VariableDeclaration;10429 
114;34;VariableDeclaration;10425 
115;31;VariableDeclaration;10425 
116;25;VariableDeclaration;10401 
117;27;VariableDeclaration;10401 
118;29;VariableDeclaration;10397 
119;32;VariableDeclaration;10398 
120;21;VariableDeclaration;10390 
121;22;VariableDeclaration;10391 
122;38;VariableDeclaration;10379 
123;36;VariableDeclaration;10342 
124;30;VariableDeclaration;10305 
125;36;VariableDeclaration;10306 
