counter;index;instructionType;totalChars 
0;0;original;12325 
1;0;VariableDeclaration;12304 
2;17;VariableDeclaration;12290 
3;7;VariableDeclaration;12269 
4;23;VariableDeclaration;12268 
5;24;VariableDeclaration;12243 
6;34;VariableDeclaration;12211 
7;7;VariableDeclaration;12206 
8;36;VariableDeclaration;12176 
9;38;VariableDeclaration;12176 
10;32;VariableDeclaration;12176 
11;30;VariableDeclaration;12174 
12;35;VariableDeclaration;12143 
13;32;VariableDeclaration;12113 
14;24;VariableDeclaration;12088 
15;33;VariableDeclaration;12057 
16;39;VariableDeclaration;12058 
17;24;VariableDeclaration;12058 
18;38;VariableDeclaration;12023 
19;37;VariableDeclaration;12016 
20;36;VariableDeclaration;12014 
21;32;VariableDeclaration;12012 
22;22;VariableDeclaration;12013 
23;15;VariableDeclaration;11890 
24;28;VariableDeclaration;11890 
25;21;VariableDeclaration;11891 
26;24;VariableDeclaration;11866 
27;29;VariableDeclaration;11835 
28;35;VariableDeclaration;11833 
29;32;VariableDeclaration;11798 
30;14;VariableDeclaration;11809 
31;27;VariableDeclaration;11809 
32;37;VariableDeclaration;11809 
33;25;VariableDeclaration;11807 
34;33;VariableDeclaration;11744 
35;29;VariableDeclaration;11742 
36;6;VariableDeclaration;11730 
37;33;VariableDeclaration;11666 
38;33;VariableDeclaration;11664 
39;28;VariableDeclaration;11606 
40;12;VariableDeclaration;11606 
41;26;VariableDeclaration;11604 
42;38;VariableDeclaration;11541 
43;34;VariableDeclaration;11478 
44;30;VariableDeclaration;11415 
45;23;VariableDeclaration;11385 
46;28;VariableDeclaration;11321 
47;31;VariableDeclaration;11321 
48;36;VariableDeclaration;11279 
49;29;VariableDeclaration;11216 
50;32;VariableDeclaration;11216 
51;28;VariableDeclaration;11216 
52;37;VariableDeclaration;11216 
53;28;VariableDeclaration;11214 
54;34;VariableDeclaration;11215 
55;38;VariableDeclaration;11216 
56;25;VariableDeclaration;11153 
57;27;VariableDeclaration;11090 
58;30;VariableDeclaration;11088 
59;31;VariableDeclaration;11092 
60;28;VariableDeclaration;11050 
61;21;VariableDeclaration;11018 
62;25;VariableDeclaration;11016 
63;34;VariableDeclaration;11016 
64;22;VariableDeclaration;11017 
65;21;VariableDeclaration;11015 
66;21;VariableDeclaration;11008 
67;24;VariableDeclaration;11012 
68;23;VariableDeclaration;11012 
69;24;VariableDeclaration;11013 
70;36;VariableDeclaration;10984 
71;27;VariableDeclaration;10952 
72;26;VariableDeclaration;10952 
73;35;VariableDeclaration;10923 
74;36;VariableDeclaration;10917 
75;36;VariableDeclaration;10918 
76;24;VariableDeclaration;10886 
77;25;VariableDeclaration;10854 
78;27;VariableDeclaration;10855 
79;34;VariableDeclaration;10856 
80;34;VariableDeclaration;10823 
81;34;VariableDeclaration;10821 
82;23;VariableDeclaration;10814 
83;23;VariableDeclaration;10807 
84;21;VariableDeclaration;10807 
85;33;VariableDeclaration;10776 
86;33;VariableDeclaration;10777 
87;29;VariableDeclaration;10775 
88;28;VariableDeclaration;10775 
89;36;VariableDeclaration;10773 
90;29;VariableDeclaration;10768 
91;27;VariableDeclaration;10768 
92;38;VariableDeclaration;10744 
93;34;VariableDeclaration;10741 
94;25;VariableDeclaration;10742 
95;24;VariableDeclaration;10713 
96;33;VariableDeclaration;10689 
97;38;VariableDeclaration;10690 
98;21;VariableDeclaration;10688 
99;35;VariableDeclaration;10689 
100;24;VariableDeclaration;10656 
101;29;VariableDeclaration;10625 
102;38;VariableDeclaration;10617 
103;22;VariableDeclaration;10609 
104;26;VariableDeclaration;10578 
105;26;VariableDeclaration;10578 
106;31;VariableDeclaration;10538 
107;24;VariableDeclaration;10533 
108;35;VariableDeclaration;10533 
109;29;VariableDeclaration;10493 
110;39;VariableDeclaration;10494 
111;30;VariableDeclaration;10470 
112;21;VariableDeclaration;10468 
113;26;VariableDeclaration;10466 
114;39;VariableDeclaration;10467 
115;27;VariableDeclaration;10467 
116;30;VariableDeclaration;10463 
117;39;VariableDeclaration;10426 
118;33;VariableDeclaration;10398 
119;34;VariableDeclaration;10399 
120;36;VariableDeclaration;10399 
121;22;VariableDeclaration;10400 
122;31;VariableDeclaration;10401 
123;21;VariableDeclaration;10393 
124;24;VariableDeclaration;10376 
125;24;VariableDeclaration;10376 
